
Reading VBN S:\SSB4\extracted_content\fighter\yoshi\model\body\c00\model.vbn

Reading PAC S:\SSB4\extracted_content\fighter\yoshi\motion\body\main.pac
315 files in archive

Reading OMO FitYoshiBodyMainA00ItemHandGrip.omo
RHandN Rotation fixed ['-0.74', '-0.05', '0.01']
RShoulderJ F 37 Translation lerp ['0.45', '0.35', '0.58']
RShoulderJ F 38 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 38 Translation lerp ['0.47', '0.47', '0.70']
RShoulderJ F 39 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 39 Translation lerp ['0.38', '0.49', '0.76']
RShoulderJ F 40 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 40 Translation lerp ['0.27', '0.51', '0.80']
RShoulderJ F 41 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 41 Translation lerp ['0.27', '0.49', '0.83']
RShoulderJ F 42 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 42 Translation lerp ['0.20', '0.46', '0.88']
RShoulderJ F 43 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 43 Translation lerp ['0.10', '0.45', '0.86']
RShoulderJ F 44 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 44 Translation lerp ['0.05', '0.45', '0.84']
RShoulderJ F 45 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 45 Translation lerp ['0.15', '0.43', '0.89']
RShoulderJ F 46 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 46 Translation lerp ['0.25', '0.41', '0.93']
RShoulderJ F 47 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 47 Translation lerp ['0.35', '0.42', '0.96']
RShoulderJ F 48 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 48 Translation lerp ['0.41', '0.44', '0.99']
RShoulderJ F 49 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 49 Translation lerp ['0.45', '0.48', '1.00']
RShoulderJ F 50 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 50 Translation lerp ['0.46', '0.53', '1.00']
RShoulderJ F 51 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 51 Translation lerp ['0.44', '0.58', '1.00']
RShoulderJ F 52 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 52 Translation lerp ['0.41', '0.61', '0.99']
RShoulderJ F 53 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 53 Translation lerp ['0.38', '0.64', '0.96']
RShoulderJ F 54 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 54 Translation lerp ['0.36', '0.66', '0.93']
RShoulderJ F 55 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 55 Translation lerp ['0.33', '0.68', '0.88']
RShoulderJ F 56 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 56 Translation lerp ['0.30', '0.70', '0.83']
RShoulderJ F 57 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 57 Translation lerp ['0.27', '0.73', '0.77']
RShoulderJ F 58 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 58 Translation lerp ['0.27', '0.75', '0.73']
RShoulderJ F 59 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 59 Translation lerp ['0.36', '0.77', '0.73']
RShoulderJ F 60 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 60 Translation lerp ['0.43', '0.79', '0.73']
RShoulderJ F 61 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 61 Translation lerp ['0.52', '0.81', '0.74']
RShoulderJ F 62 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 62 Translation lerp ['0.63', '0.84', '0.77']
RShoulderJ F 63 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 63 Translation lerp ['0.72', '0.88', '0.79']
RShoulderJ F 64 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 64 Translation lerp ['0.77', '0.92', '0.80']
RShoulderJ F 65 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 65 Translation lerp ['0.78', '0.97', '0.78']
RShoulderJ F 66 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 66 Translation lerp ['0.72', '1.00', '0.68']
RShoulderJ F 67 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 67 Translation lerp ['0.62', '0.97', '0.54']
RShoulderJ F 68 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 68 Translation lerp ['0.52', '0.88', '0.37']
RShoulderJ F 69 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 69 Translation lerp ['0.48', '0.75', '0.22']
RShoulderJ F 70 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 70 Translation lerp ['0.51', '0.63', '0.14']
RShoulderJ F 71 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 71 Translation lerp ['0.55', '0.57', '0.11']
RShoulderJ F 72 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 72 Translation lerp ['0.59', '0.56', '0.14']
RShoulderJ F 73 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 73 Translation lerp ['0.62', '0.58', '0.17']
RShoulderJ F 74 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 74 Translation lerp ['0.63', '0.59', '0.19']
RShoulderJ F 75 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 75 Translation lerp ['0.63', '0.59', '0.20']
RShoulderJ F 76 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 76 Translation lerp ['0.63', '0.58', '0.20']
RShoulderJ F 77 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 77 Translation lerp ['0.63', '0.57', '0.21']
RShoulderJ F 78 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 78 Translation lerp ['0.63', '0.56', '0.21']
RShoulderJ F 79 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 79 Translation lerp ['0.63', '0.55', '0.22']
RShoulderJ F 80 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 80 Translation lerp ['0.63', '0.54', '0.22']
RShoulderJ F 81 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 81 Translation lerp ['0.63', '0.53', '0.22']
RShoulderJ F 82 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 82 Translation lerp ['0.63', '0.51', '0.23']
RShoulderJ F 83 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 83 Translation lerp ['0.62', '0.50', '0.23']
RShoulderJ F 84 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 84 Translation lerp ['0.62', '0.49', '0.23']
RShoulderJ F 85 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 85 Translation lerp ['0.61', '0.48', '0.23']
RShoulderJ F 86 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 86 Translation lerp ['0.61', '0.47', '0.23']
RShoulderJ F 87 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 87 Translation lerp ['0.60', '0.46', '0.23']
RShoulderJ F 88 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 88 Translation lerp ['0.59', '0.46', '0.23']
RShoulderJ F 89 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 89 Translation lerp ['0.59', '0.46', '0.23']
RShoulderJ F 90 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 90 Translation lerp ['0.58', '0.45', '0.23']
RShoulderJ F 91 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 91 Translation lerp ['0.56', '0.44', '0.23']
RShoulderJ F 92 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 92 Translation lerp ['0.53', '0.43', '0.23']
RShoulderJ F 93 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 93 Translation lerp ['0.51', '0.41', '0.23']
RShoulderJ F 94 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 94 Translation lerp ['0.48', '0.40', '0.23']
RShoulderJ F 95 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 95 Translation lerp ['0.45', '0.38', '0.24']
RShoulderJ F 96 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 96 Translation lerp ['0.42', '0.36', '0.24']
RShoulderJ F 97 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 97 Translation lerp ['0.39', '0.34', '0.24']
RShoulderJ F 98 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 98 Translation lerp ['0.36', '0.32', '0.24']
RShoulderJ F 99 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 99 Translation lerp ['0.34', '0.29', '0.24']
RShoulderJ F 100 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 100 Translation lerp ['0.33', '0.25', '0.22']
RShoulderJ F 101 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 101 Translation lerp ['0.33', '0.21', '0.19']
RShoulderJ F 102 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 102 Translation lerp ['0.32', '0.17', '0.16']
RShoulderJ F 103 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 103 Translation lerp ['0.30', '0.14', '0.11']
RShoulderJ F 104 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 104 Translation lerp ['0.29', '0.10', '0.06']
RShoulderJ F 105 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 105 Translation lerp ['0.28', '0.07', '0.02']
RShoulderJ F 106 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 106 Translation lerp ['0.27', '0.04', '0.00']
RShoulderJ F 107 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 107 Translation lerp ['0.21', '0.06', '0.02']
RShoulderJ F 108 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 108 Translation lerp ['0.12', '0.09', '0.07']
RShoulderJ F 109 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 109 Translation lerp ['0.05', '0.12', '0.13']
RShoulderJ F 110 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 110 Translation lerp ['0.00', '0.16', '0.18']
RShoulderJ F 111 Rotation lerp ['1.00', '0.00', '0.00']
RShoulderJ F 111 Translation lerp ['0.00', '0.18', '0.22']
RShoulderJ F 112 Rotation lerp ['0.96', '0.04', '0.04']
RShoulderJ F 112 Translation lerp ['0.07', '0.20', '0.25']
RShoulderJ F 113 Rotation lerp ['0.84', '0.16', '0.16']
RShoulderJ F 113 Translation lerp ['0.20', '0.23', '0.29']
RShoulderJ F 114 Rotation lerp ['0.68', '0.32', '0.32']
RShoulderJ F 114 Translation lerp ['0.36', '0.24', '0.31']
RShoulderJ F 115 Rotation lerp ['0.50', '0.50', '0.50']
RShoulderJ F 115 Translation lerp ['0.52', '0.26', '0.32']
RShoulderJ F 116 Rotation lerp ['0.32', '0.68', '0.68']
RShoulderJ F 116 Translation lerp ['0.68', '0.26', '0.33']
RShoulderJ F 117 Rotation lerp ['0.16', '0.84', '0.84']
RShoulderJ F 117 Translation lerp ['0.82', '0.27', '0.34']
RShoulderJ F 118 Rotation lerp ['0.04', '0.96', '0.96']
RShoulderJ F 118 Translation lerp ['0.94', '0.28', '0.34']
RShoulderJ F 119 Rotation lerp ['0.00', '1.00', '1.00']
RShoulderJ F 119 Translation lerp ['1.00', '0.27', '0.34']
RArmJ Rotation lerp start ['1.68', '0.00', '-0.00']
RArmJ Rotation lerp end   ['0.00', '0.00', '0.00']
RArmJ Translation lerp start ['-0.17', '0.03', '0.32']
RArmJ Translation lerp end   ['0.41', '0.61', '0.53']
RArmJ F 0 Rotation lerp ['0.00', '0.87', '0.56']
RArmJ F 0 Translation lerp ['0.29', '0.25', '0.29']
RArmJ F 1 Rotation lerp ['0.00', '1.00', '0.16']
RArmJ F 1 Translation lerp ['0.83', '0.68', '0.10']
RArmJ F 2 Rotation lerp ['0.00', '1.00', '0.27']
RArmJ F 2 Translation lerp ['0.85', '0.80', '0.18']
RArmJ F 3 Rotation lerp ['0.00', '1.00', '0.36']
RArmJ F 3 Translation lerp ['0.84', '0.90', '0.24']
RArmJ F 4 Rotation lerp ['0.00', '0.94', '0.48']
RArmJ F 4 Translation lerp ['0.83', '0.96', '0.30']
RArmJ F 5 Rotation lerp ['0.00', '0.87', '0.57']
RArmJ F 5 Translation lerp ['0.79', '0.99', '0.35']
RArmJ F 6 Rotation lerp ['0.00', '0.81', '0.61']
RArmJ F 6 Translation lerp ['0.74', '1.00', '0.39']
RArmJ F 7 Rotation lerp ['0.00', '0.81', '0.64']
RArmJ F 7 Translation lerp ['0.73', '0.96', '0.44']
RArmJ F 8 Rotation lerp ['0.00', '0.75', '0.65']
RArmJ F 8 Translation lerp ['0.72', '0.91', '0.47']
RArmJ F 9 Rotation lerp ['0.00', '0.75', '0.66']
RArmJ F 9 Translation lerp ['0.71', '0.85', '0.49']
RArmJ F 10 Rotation lerp ['1.00', '0.75', '0.67']
RArmJ F 10 Translation lerp ['0.69', '0.77', '0.49']
RArmJ F 11 Rotation lerp ['1.00', '0.75', '0.68']
RArmJ F 11 Translation lerp ['0.67', '0.70', '0.50']
RArmJ F 12 Rotation lerp ['1.00', '0.69', '0.69']
RArmJ F 12 Translation lerp ['0.65', '0.62', '0.50']
RArmJ F 13 Rotation lerp ['1.00', '0.69', '0.70']
RArmJ F 13 Translation lerp ['0.61', '0.53', '0.51']
RArmJ F 14 Rotation lerp ['0.00', '0.69', '0.70']
RArmJ F 14 Translation lerp ['0.55', '0.45', '0.52']
RArmJ F 15 Rotation lerp ['0.00', '0.75', '0.67']
RArmJ F 15 Translation lerp ['0.49', '0.39', '0.54']
RArmJ F 16 Rotation lerp ['0.00', '0.81', '0.64']
RArmJ F 16 Translation lerp ['0.42', '0.33', '0.54']
RArmJ F 17 Rotation lerp ['0.00', '0.81', '0.60']
RArmJ F 17 Translation lerp ['0.35', '0.28', '0.54']
RArmJ F 18 Rotation lerp ['0.00', '0.87', '0.56']
RArmJ F 18 Translation lerp ['0.28', '0.24', '0.56']
RArmJ F 19 Rotation lerp ['0.00', '0.94', '0.52']
RArmJ F 19 Translation lerp ['0.22', '0.21', '0.58']
RArmJ F 20 Rotation lerp ['0.00', '0.94', '0.48']
RArmJ F 20 Translation lerp ['0.17', '0.17', '0.59']
RArmJ F 21 Rotation lerp ['0.00', '1.00', '0.44']
RArmJ F 21 Translation lerp ['0.11', '0.15', '0.58']
RArmJ F 22 Rotation lerp ['0.00', '1.00', '0.41']
RArmJ F 22 Translation lerp ['0.07', '0.14', '0.58']
RArmJ F 23 Rotation lerp ['0.00', '1.00', '0.39']
RArmJ F 23 Translation lerp ['0.04', '0.14', '0.57']
RArmJ F 24 Rotation lerp ['0.00', '1.00', '0.37']
RArmJ F 24 Translation lerp ['0.03', '0.14', '0.56']
RArmJ F 25 Rotation lerp ['0.00', '1.00', '0.37']
RArmJ F 25 Translation lerp ['0.02', '0.15', '0.56']
RArmJ F 26 Rotation lerp ['0.00', '1.00', '0.38']
RArmJ F 26 Translation lerp ['0.01', '0.15', '0.57']
RArmJ F 27 Rotation lerp ['0.00', '1.00', '0.39']
RArmJ F 27 Translation lerp ['0.01', '0.16', '0.57']
RArmJ F 28 Rotation lerp ['0.00', '1.00', '0.42']
RArmJ F 28 Translation lerp ['0.00', '0.16', '0.59']
RArmJ F 29 Rotation lerp ['0.00', '0.94', '0.46']
RArmJ F 29 Translation lerp ['0.00', '0.17', '0.61']
RArmJ F 30 Rotation lerp ['0.00', '0.94', '0.52']
RArmJ F 30 Translation lerp ['0.00', '0.18', '0.64']
RArmJ F 31 Rotation lerp ['0.00', '0.87', '0.58']
RArmJ F 31 Translation lerp ['0.00', '0.20', '0.68']
RArmJ F 32 Rotation lerp ['0.00', '0.75', '0.67']
RArmJ F 32 Translation lerp ['0.03', '0.20', '0.76']
RArmJ F 33 Rotation lerp ['0.00', '0.62', '0.73']
RArmJ F 33 Translation lerp ['0.05', '0.20', '0.84']
RArmJ F 34 Rotation lerp ['0.00', '0.62', '0.75']
RArmJ F 34 Translation lerp ['0.06', '0.22', '0.90']
RArmJ F 35 Rotation lerp ['0.00', '0.69', '0.69']
RArmJ F 35 Translation lerp ['0.06', '0.27', '0.93']
RArmJ F 36 Rotation lerp ['0.00', '0.87', '0.57']
RArmJ F 36 Translation lerp ['0.03', '0.31', '0.92']
RArmJ F 37 Rotation lerp ['0.00', '0.94', '0.52']
RArmJ F 37 Translation lerp ['0.04', '0.28', '0.87']
RArmJ F 38 Rotation lerp ['0.00', '0.81', '0.61']
RArmJ F 38 Translation lerp ['0.10', '0.20', '0.81']
RArmJ F 39 Rotation lerp ['0.00', '0.56', '0.77']
RArmJ F 39 Translation lerp ['0.20', '0.12', '0.78']
RArmJ F 40 Rotation lerp ['0.00', '0.31', '0.89']
RArmJ F 40 Translation lerp ['0.26', '0.09', '0.81']
RArmJ F 41 Rotation lerp ['0.00', '0.37', '0.85']
RArmJ F 41 Translation lerp ['0.23', '0.14', '0.84']
RArmJ F 42 Rotation lerp ['0.00', '0.31', '0.89']
RArmJ F 42 Translation lerp ['0.24', '0.15', '0.87']
RArmJ F 43 Rotation lerp ['0.00', '0.06', '0.97']
RArmJ F 43 Translation lerp ['0.26', '0.15', '0.94']
RArmJ F 44 Rotation lerp ['0.00', '0.00', '1.00']
RArmJ F 44 Translation lerp ['0.28', '0.16', '0.99']
RArmJ F 45 Rotation lerp ['0.00', '0.06', '0.97']
RArmJ F 45 Translation lerp ['0.31', '0.14', '0.95']
RArmJ F 46 Rotation lerp ['0.00', '0.19', '0.92']
RArmJ F 46 Translation lerp ['0.31', '0.12', '0.90']
RArmJ F 47 Rotation lerp ['0.00', '0.31', '0.87']
RArmJ F 47 Translation lerp ['0.33', '0.10', '0.85']
RArmJ F 48 Rotation lerp ['0.00', '0.37', '0.85']
RArmJ F 48 Translation lerp ['0.34', '0.09', '0.82']
RArmJ F 49 Rotation lerp ['0.00', '0.37', '0.86']
RArmJ F 49 Translation lerp ['0.36', '0.06', '0.80']
RArmJ F 50 Rotation lerp ['0.00', '0.31', '0.88']
RArmJ F 50 Translation lerp ['0.38', '0.04', '0.79']
RArmJ F 51 Rotation lerp ['0.00', '0.25', '0.92']
RArmJ F 51 Translation lerp ['0.41', '0.02', '0.80']
RArmJ F 52 Rotation lerp ['0.00', '0.12', '0.95']
RArmJ F 52 Translation lerp ['0.42', '0.00', '0.81']
RArmJ F 53 Rotation lerp ['0.00', '0.06', '0.97']
RArmJ F 53 Translation lerp ['0.42', '0.00', '0.84']
RArmJ F 54 Rotation lerp ['0.00', '0.12', '0.97']
RArmJ F 54 Translation lerp ['0.39', '0.02', '0.87']
RArmJ F 55 Rotation lerp ['0.00', '0.12', '0.95']
RArmJ F 55 Translation lerp ['0.36', '0.04', '0.91']
RArmJ F 56 Rotation lerp ['0.00', '0.19', '0.92']
RArmJ F 56 Translation lerp ['0.33', '0.07', '0.95']
RArmJ F 57 Rotation lerp ['0.00', '0.25', '0.90']
RArmJ F 57 Translation lerp ['0.30', '0.10', '0.99']
RArmJ F 58 Rotation lerp ['0.00', '0.31', '0.88']
RArmJ F 58 Translation lerp ['0.28', '0.11', '1.00']
RArmJ F 59 Rotation lerp ['0.00', '0.44', '0.83']
RArmJ F 59 Translation lerp ['0.27', '0.10', '0.96']
RArmJ F 60 Rotation lerp ['0.00', '0.56', '0.78']
RArmJ F 60 Translation lerp ['0.26', '0.09', '0.93']
RArmJ F 61 Rotation lerp ['0.00', '0.69', '0.72']
RArmJ F 61 Translation lerp ['0.24', '0.07', '0.88']
RArmJ F 62 Rotation lerp ['0.00', '0.75', '0.64']
RArmJ F 62 Translation lerp ['0.21', '0.06', '0.81']
RArmJ F 63 Rotation lerp ['0.00', '0.87', '0.58']
RArmJ F 63 Translation lerp ['0.19', '0.04', '0.73']
RArmJ F 64 Rotation lerp ['0.00', '0.94', '0.53']
RArmJ F 64 Translation lerp ['0.16', '0.03', '0.66']
RArmJ F 65 Rotation lerp ['0.00', '0.94', '0.51']
RArmJ F 65 Translation lerp ['0.13', '0.02', '0.63']
RArmJ F 66 Rotation lerp ['0.00', '0.87', '0.55']
RArmJ F 66 Translation lerp ['0.11', '0.03', '0.68']
RArmJ F 67 Rotation lerp ['0.00', '0.87', '0.59']
RArmJ F 67 Translation lerp ['0.11', '0.05', '0.76']
RArmJ F 68 Rotation lerp ['0.00', '0.75', '0.64']
RArmJ F 68 Translation lerp ['0.13', '0.07', '0.83']
RArmJ F 69 Rotation lerp ['0.00', '0.69', '0.69']
RArmJ F 69 Translation lerp ['0.16', '0.08', '0.86']
RArmJ F 70 Rotation lerp ['0.00', '0.69', '0.69']
RArmJ F 70 Translation lerp ['0.19', '0.08', '0.83']
RArmJ F 71 Rotation lerp ['0.00', '0.75', '0.68']
RArmJ F 71 Translation lerp ['0.21', '0.08', '0.76']
RArmJ F 72 Rotation lerp ['0.00', '0.75', '0.66']
RArmJ F 72 Translation lerp ['0.21', '0.07', '0.72']
RArmJ F 73 Rotation lerp ['0.00', '0.75', '0.64']
RArmJ F 73 Translation lerp ['0.21', '0.07', '0.71']
RArmJ F 74 Rotation lerp ['0.00', '0.75', '0.64']
RArmJ F 74 Translation lerp ['0.22', '0.06', '0.69']
RArmJ F 75 Rotation lerp ['0.00', '0.75', '0.64']
RArmJ F 75 Translation lerp ['0.21', '0.06', '0.68']
RArmJ F 76 Rotation lerp ['0.00', '0.75', '0.64']
RArmJ F 76 Translation lerp ['0.21', '0.06', '0.66']
RArmJ F 77 Rotation lerp ['0.00', '0.75', '0.64']
RArmJ F 77 Translation lerp ['0.21', '0.06', '0.65']
RArmJ F 78 Rotation lerp ['0.00', '0.75', '0.65']
RArmJ F 78 Translation lerp ['0.21', '0.06', '0.64']
RArmJ F 79 Rotation lerp ['0.00', '0.75', '0.65']
RArmJ F 79 Translation lerp ['0.21', '0.06', '0.64']
RArmJ F 80 Rotation lerp ['0.00', '0.75', '0.65']
RArmJ F 80 Translation lerp ['0.21', '0.05', '0.63']
RArmJ F 81 Rotation lerp ['0.00', '0.75', '0.65']
RArmJ F 81 Translation lerp ['0.21', '0.05', '0.62']
RArmJ F 82 Rotation lerp ['0.00', '0.75', '0.65']
RArmJ F 82 Translation lerp ['0.20', '0.05', '0.62']
RArmJ F 83 Rotation lerp ['0.00', '0.75', '0.66']
RArmJ F 83 Translation lerp ['0.20', '0.05', '0.61']
RArmJ F 84 Rotation lerp ['0.00', '0.75', '0.66']
RArmJ F 84 Translation lerp ['0.20', '0.05', '0.61']
RArmJ F 85 Rotation lerp ['0.00', '0.75', '0.67']
RArmJ F 85 Translation lerp ['0.20', '0.05', '0.60']
RArmJ F 86 Rotation lerp ['0.00', '0.75', '0.67']
RArmJ F 86 Translation lerp ['0.20', '0.05', '0.60']
RArmJ F 87 Rotation lerp ['0.00', '0.75', '0.68']
RArmJ F 87 Translation lerp ['0.20', '0.05', '0.59']
RArmJ F 88 Rotation lerp ['0.00', '0.69', '0.69']
RArmJ F 88 Translation lerp ['0.20', '0.04', '0.59']
RArmJ F 89 Rotation lerp ['0.00', '0.69', '0.70']
RArmJ F 89 Translation lerp ['0.21', '0.04', '0.59']
RArmJ F 90 Rotation lerp ['0.00', '0.69', '0.70']
RArmJ F 90 Translation lerp ['0.21', '0.04', '0.59']
RArmJ F 91 Rotation lerp ['0.00', '0.69', '0.72']
RArmJ F 91 Translation lerp ['0.20', '0.04', '0.60']
RArmJ F 92 Rotation lerp ['0.00', '0.62', '0.73']
RArmJ F 92 Translation lerp ['0.19', '0.04', '0.61']
RArmJ F 93 Rotation lerp ['0.00', '0.62', '0.74']
RArmJ F 93 Translation lerp ['0.18', '0.04', '0.63']
RArmJ F 94 Rotation lerp ['0.00', '0.62', '0.75']
RArmJ F 94 Translation lerp ['0.18', '0.05', '0.64']
RArmJ F 95 Rotation lerp ['0.00', '0.56', '0.77']
RArmJ F 95 Translation lerp ['0.20', '0.06', '0.66']
RArmJ F 96 Rotation lerp ['0.00', '0.56', '0.78']
RArmJ F 96 Translation lerp ['0.22', '0.09', '0.67']
RArmJ F 97 Rotation lerp ['0.00', '0.50', '0.80']
RArmJ F 97 Translation lerp ['0.25', '0.11', '0.68']
RArmJ F 98 Rotation lerp ['0.00', '0.50', '0.81']
RArmJ F 98 Translation lerp ['0.28', '0.14', '0.69']
RArmJ F 99 Rotation lerp ['0.00', '0.44', '0.82']
RArmJ F 99 Translation lerp ['0.32', '0.18', '0.70']
RArmJ F 100 Rotation lerp ['0.00', '0.44', '0.82']
RArmJ F 100 Translation lerp ['0.37', '0.22', '0.72']
RArmJ F 101 Rotation lerp ['0.00', '0.44', '0.82']
RArmJ F 101 Translation lerp ['0.41', '0.25', '0.74']
RArmJ F 102 Rotation lerp ['0.00', '0.44', '0.83']
RArmJ F 102 Translation lerp ['0.45', '0.28', '0.75']
RArmJ F 103 Rotation lerp ['0.00', '0.37', '0.85']
RArmJ F 103 Translation lerp ['0.48', '0.30', '0.77']
RArmJ F 104 Rotation lerp ['0.00', '0.37', '0.86']
RArmJ F 104 Translation lerp ['0.50', '0.32', '0.79']
RArmJ F 105 Rotation lerp ['0.00', '0.31', '0.87']
RArmJ F 105 Translation lerp ['0.52', '0.33', '0.82']
RArmJ F 106 Rotation lerp ['0.00', '0.31', '0.87']
RArmJ F 106 Translation lerp ['0.51', '0.35', '0.85']
RArmJ F 107 Rotation lerp ['0.00', '0.25', '0.90']
RArmJ F 107 Translation lerp ['0.53', '0.39', '0.85']
RArmJ F 108 Rotation lerp ['0.00', '0.12', '0.95']
RArmJ F 108 Translation lerp ['0.60', '0.46', '0.82']
RArmJ F 109 Rotation lerp ['0.00', '0.00', '0.99']
RArmJ F 109 Translation lerp ['0.67', '0.53', '0.77']
RArmJ F 110 Rotation lerp ['0.00', '0.00', '1.00']
RArmJ F 110 Translation lerp ['0.76', '0.61', '0.70']
RArmJ F 111 Rotation lerp ['0.00', '0.06', '0.98']
RArmJ F 111 Translation lerp ['0.86', '0.70', '0.60']
RArmJ F 112 Rotation lerp ['0.00', '0.31', '0.89']
RArmJ F 112 Translation lerp ['0.94', '0.77', '0.49']
RArmJ F 113 Rotation lerp ['0.00', '0.56', '0.76']
RArmJ F 113 Translation lerp ['0.99', '0.79', '0.37']
RArmJ F 114 Rotation lerp ['0.00', '0.81', '0.61']
RArmJ F 114 Translation lerp ['1.00', '0.76', '0.28']
RArmJ F 115 Rotation lerp ['0.00', '1.00', '0.45']
RArmJ F 115 Translation lerp ['0.96', '0.71', '0.21']
RArmJ F 116 Rotation lerp ['0.00', '1.00', '0.31']
RArmJ F 116 Translation lerp ['0.90', '0.64', '0.14']
RArmJ F 117 Rotation lerp ['0.00', '1.00', '0.17']
RArmJ F 117 Translation lerp ['0.83', '0.58', '0.08']
RArmJ F 118 Rotation lerp ['0.00', '0.94', '0.07']
RArmJ F 118 Translation lerp ['0.78', '0.53', '0.03']
RArmJ F 119 Rotation lerp ['0.00', '0.87', '0.00']
RArmJ F 119 Translation lerp ['0.74', '0.52', '0.00']
Ignoring channel 26 1180314436
RHandN Rotation lerp start ['1.74', '-0.00', '-0.03']
RHandN Rotation lerp end   ['0.00', '0.03', '0.01']
RHandN Translation lerp start ['-0.95', '-0.53', '-0.21']
RHandN Translation lerp end   ['0.27', '0.53', '0.33']
RHandN F 0 Rotation lerp ['0.00', '1.00', '1.00']
RHandN F 0 Translation lerp ['1.00', '0.94', '0.84']
RHandN F 1 Rotation lerp ['0.00', '0.20', '0.01']
